# synthetic metrics
1700001011,cache01,mem,24
1700001012,web01,mem,27
1700001013,worker01,cpu,26
1700001014,db02,mem,89
1700001015,web02,cpu,84
1700001016,worker02,cpu,83
1700001017,worker01,cpu,22
1700001018,db02,cpu,53
1700001019,worker01,disk,20
1700001020,db02,disk,7
1700001021,cache01,cpu,58
1700001022,web01,disk,17
1700001023,db01,mem,4
1700001024,web03,cpu,47
1700001025,cache01,mem,54
1700001026,web03,cpu,97
1700001027,worker01,cpu,68
1700001028,web03,cpu,15
1700001029,db01,mem,82
1700001030,web01,cpu,85
1700001031,web02,cpu,20
1700001032,worker02,cpu,59
1700001033,worker03,cpu,6
1700001034,db02,disk,33
1700001035,cache01,disk,24
1700001036,web01,mem,87
1700001037,db01,mem,26
1700001038,db02,disk,85
1700001039,cache01,cpu,48
1700001040,db02,cpu,55
1700001041,cache01,disk,86
1700001042,web03,cpu,5
1700001043,cache01,disk,72
1700001044,db02,cpu,59
1700001045,cache01,disk,2
1700001046,web03,disk,1
1700001047,worker03,disk,24
1700001048,worker02,mem,47
1700001049,worker03,disk,14
1700001050,db02,cpu,73
1700001051,worker03,mem,40
1700001052,cache02,cpu,43
1700001053,db01,disk,30
1700001054,db02,mem,21
1700001055,cache01,cpu,100
1700001056,worker02,mem,87
1700001057,cache01,disk,62
1700001058,worker02,mem,21
1700001059,cache01,cpu,36
1700001060,worker02,cpu,35
1700001061,db01,mem,6
1700001062,web01,mem,41
1700001063,worker03,mem,52
1700001064,db02,mem,99
1700001065,worker03,cpu,46
1700001066,db02,cpu,69
1700001067,web02,cpu,12
1700001068,cache02,mem,79
1700001069,db01,disk,10
1700001070,db02,cpu,53
1700001071,web02,mem,12
1700001072,worker02,disk,91
1700001073,cache01,mem,14
1700001074,web01,mem,29
1700001075,cache01,disk,32
1700001076,worker02,disk,59
1700001077,worker01,mem,22
1700001078,db02,cpu,85
1700001079,worker03,mem,60
1700001080,worker02,disk,27
1700001081,worker03,cpu,18
1700001082,cache02,cpu,97
1700001083,web02,cpu,76
1700001084,db02,disk,11
1700001085,cache01,cpu,58
1700001086,web03,disk,33
1700001087,db01,mem,48
1700001088,web01,mem,15
1700001089,web02,disk,90
1700001090,web03,cpu,1
1700001091,worker01,disk,92
1700001092,worker02,cpu,91
1700001093,db01,disk,78
1700001094,cache02,disk,85
1700001095,cache01,disk,80
1700001096,web01,disk,71
1700001097,cache01,mem,6
1700001098,cache02,mem,25
1700001099,worker03,mem,92
1700001100,web01,cpu,83
1700001101,worker03,mem,58
1700001102,worker02,mem,93
1700001103,db01,mem,16
1700001104,web01,mem,51
1700001105,worker03,disk,38
1700001106,web01,disk,49
1700001107,worker03,disk,36
1700001108,web03,disk,47
1700001109,worker03,cpu,30
1700001110,cache02,disk,77
1700001111,web02,cpu,100
1700001112,web03,mem,99
1700001113,web02,mem,66
1700001114,web03,cpu,13
1700001115,cache01,disk,72
1700001116,cache02,disk,19
1700001117,cache01,disk,54
1700001118,web01,disk,97
1700001119,web02,cpu,48
1700001120,web03,cpu,7
1700001121,cache01,cpu,22
1700001122,web03,cpu,37
1700001123,worker01,disk,4
1700001124,db02,disk,99
1700001125,cache01,disk,38
1700001126,db02,disk,33
1700001127,web02,cpu,56
1700001128,web01,mem,63
1700001129,worker01,mem,26
1700001130,web01,mem,77
1700001131,cache01,mem,68
1700001132,worker02,cpu,31
1700001133,cache01,cpu,98
1700001134,web01,cpu,1
1700001135,web02,cpu,32
1700001136,web01,mem,95
1700001137,cache01,mem,70
1700001138,web01,disk,33
1700001139,worker03,mem,40
1700001140,web01,mem,87
1700001141,worker01,mem,58
1700001142,web01,mem,69
1700001143,cache01,mem,48
1700001144,cache02,cpu,7
1700001145,worker03,disk,54
1700001146,web01,disk,89
1700001147,db01,disk,96
1700001148,worker02,disk,23
1700001149,web02,mem,14
1700001150,web03,disk,9
1700001151,web02,mem,96
1700001152,db02,mem,55
1700001153,worker01,cpu,46
1700001154,web01,cpu,13
1700001155,web02,mem,16
1700001156,web03,mem,67
1700001157,worker01,mem,62
1700001158,web03,cpu,1
1700001159,db01,disk,36
1700001160,web01,cpu,75
1700001161,worker01,cpu,2
1700001162,worker02,mem,33
1700001163,web02,mem,24
1700001164,db02,mem,51
1700001165,worker03,disk,94
1700001166,web03,disk,77
1700001167,web02,cpu,84
1700001168,cache02,cpu,47
1700001169,worker03,disk,30
1700001170,web03,cpu,25
1700001171,db01,cpu,24
1700001172,db02,disk,31
1700001173,db01,cpu,26
1700001174,cache02,mem,5
1700001175,web02,disk,8
1700001176,web03,mem,11
1700001177,web02,mem,34
1700001178,web03,cpu,21
1700001179,worker01,cpu,92
1700001180,web03,cpu,71
1700001181,cache01,cpu,70
1700001182,worker02,cpu,21
1700001183,cache01,cpu,92
1700001184,db02,mem,19
1700001185,cache01,disk,62
1700001186,cache02,cpu,89
1700001187,worker03,mem,44
1700001188,worker02,mem,95
1700001189,worker01,mem,58
1700001190,cache02,mem,13
1700001191,cache01,mem,20
1700001192,web03,disk,27
1700001193,worker03,mem,98
1700001194,web01,mem,81
1700001195,worker01,cpu,60
1700001196,cache02,disk,7
1700001197,web02,disk,98
1700001198,cache02,cpu,25
1700001199,worker03,disk,92
1700001200,db02,mem,51
1700001201,worker01,disk,2
1700001202,web01,disk,53
1700001203,cache01,mem,40
1700001204,web01,disk,75
1700001205,db01,cpu,82
1700001206,db02,disk,33
1700001207,db01,mem,28
1700001208,worker02,mem,43
1700001209,worker03,cpu,22
1700001210,worker02,cpu,85
1700001211,worker03,mem,24
1700001212,web03,mem,99
1700001213,db01,cpu,90
1700001214,cache02,cpu,41
1700001215,worker03,cpu,76
1700001216,db02,disk,75
1700001217,cache01,cpu,82
1700001218,web01,cpu,53
1700001219,web02,disk,28
1700001220,worker02,mem,27
1700001221,web02,disk,22
1700001222,db02,cpu,93
1700001223,worker03,disk,12
1700001224,web03,disk,7
1700001225,web02,mem,34
1700001226,web01,cpu,37
1700001227,db01,mem,4
1700001228,cache02,mem,11
1700001229,worker01,cpu,46
1700001230,db02,disk,5
1700001231,worker03,disk,24
1700001232,worker02,mem,67
1700001233,web02,mem,26
1700001234,web03,disk,69
1700001235,web02,cpu,16
1700001236,worker02,cpu,11
1700001237,web02,cpu,22
1700001238,db02,mem,57
1700001239,worker03,mem,60
1700001240,web03,mem,95
1700001241,worker03,disk,98
1700001242,web01,cpu,89
1700001243,worker01,mem,28
1700001244,worker02,disk,87
1700001245,web02,mem,30
1700001246,web03,disk,81
1700001247,worker03,cpu,44
1700001248,db02,cpu,15
1700001249,web02,mem,82
1700001250,cache02,mem,77
1700001251,web02,disk,80
1700001252,cache02,mem,47
1700001253,db01,mem,38
1700001254,cache02,disk,25
1700001255,worker03,cpu,56
1700001256,web01,disk,19
1700001257,worker01,mem,42
1700001258,worker02,disk,45
1700001259,db01,disk,8
1700001260,db02,disk,63
1700001261,web02,cpu,10
1700001262,db02,mem,29
1700001263,worker03,cpu,48
1700001264,web01,mem,71
1700001265,cache01,mem,6
1700001266,cache02,mem,9
1700001267,worker03,disk,52
1700001268,web03,disk,67
1700001269,web02,mem,66
1700001270,web03,cpu,89
1700001271,worker03,cpu,4
1700001272,web03,cpu,31
1700001273,web02,mem,94
1700001274,worker02,disk,69
1700001275,db01,disk,20
1700001276,worker02,disk,11
1700001277,worker01,disk,30
1700001278,cache02,disk,5
1700001279,db01,mem,88
1700001280,db02,mem,51
1700001281,worker03,mem,42
1700001282,cache02,disk,9
1700001283,worker01,cpu,88
1700001284,worker02,cpu,31
1700001285,worker01,cpu,22
1700001286,cache02,mem,45
1700001287,worker01,disk,4
1700001288,web03,disk,83
1700001289,db01,mem,14
1700001290,web01,cpu,33
1700001291,web02,disk,44
1700001292,worker02,disk,7
1700001293,web02,disk,98
1700001294,db02,disk,69
1700001295,worker03,mem,80
1700001296,web01,mem,7
1700001297,worker01,mem,6
1700001298,web01,mem,89
1700001299,web02,mem,20
1700001300,web03,cpu,19
1700001301,worker03,cpu,78
1700001302,db02,disk,41
1700001303,db01,disk,52
1700001304,worker02,cpu,31
1700001305,cache01,mem,14
1700001306,web01,mem,89
1700001307,worker01,mem,84
1700001308,cache02,cpu,31
1700001309,worker03,cpu,66
1700001310,web01,mem,37
1700001311,web02,disk,96
1700001312,web01,cpu,63
1700001313,worker01,cpu,62
1700001314,web01,cpu,81
1700001315,cache01,disk,12
1700001316,cache02,disk,99
1700001317,db01,mem,82
1700001318,cache02,mem,41
1700001319,worker03,mem,100
1700001320,worker02,cpu,39
1700001321,worker01,mem,54
1700001322,worker02,disk,57
1700001323,worker01,mem,60
1700001324,worker02,cpu,79
1700001325,cache01,disk,58
1700001326,web03,mem,97
1700001327,cache01,mem,84
1700001328,db02,disk,87
1700001329,worker01,mem,54
1700001330,web03,mem,53
1700001331,web02,mem,16
1700001332,web03,disk,79
1700001333,worker03,mem,2
1700001334,cache02,disk,29
1700001335,worker01,cpu,4
1700001336,web03,cpu,91
1700001337,worker01,disk,14
1700001338,db02,cpu,45
1700001339,db01,mem,28
1700001340,web01,mem,59
1700001341,db01,cpu,2
1700001342,web01,cpu,1
1700001343,web02,disk,8
1700001344,web03,mem,43
1700001345,web02,disk,94
1700001346,web03,cpu,1
1700001347,web02,mem,36
1700001348,worker02,cpu,63
1700001349,db01,cpu,54
1700001350,cache02,cpu,13
1700001351,db01,mem,40
1700001352,cache02,cpu,43
1700001353,web02,mem,78
1700001354,cache02,disk,1
1700001355,db01,mem,76
1700001356,web03,disk,7
1700001357,worker01,disk,66
1700001358,cache02,cpu,89
1700001359,worker03,disk,72
1700001360,db02,disk,91
1700001361,worker03,disk,34
1700001362,web03,disk,73
1700001363,cache01,mem,64
1700001364,web01,mem,55
1700001365,worker01,mem,26
1700001366,db02,mem,29
1700001367,web02,disk,100
1700001368,worker02,mem,27
1700001369,worker03,cpu,66
1700001370,db02,mem,13
1700001371,web02,cpu,36
1700001372,worker02,mem,91
1700001373,worker01,disk,34
1700001374,worker02,mem,29
1700001375,cache01,disk,60
1700001376,web01,disk,3
1700001377,cache01,mem,6
1700001378,web01,mem,9
1700001379,cache01,disk,16
1700001380,web03,mem,75
1700001381,db01,mem,66
1700001382,db02,mem,9
1700001383,db01,disk,64
1700001384,web01,cpu,67
1700001385,web02,mem,62
1700001386,worker02,disk,29
1700001387,web02,mem,36
1700001388,web01,cpu,63
1700001389,db01,disk,90
1700001390,db02,mem,81
1700001391,db01,disk,56
1700001392,cache02,mem,15
1700001393,cache01,mem,94
1700001394,web03,cpu,5
1700001395,worker03,disk,56
1700001396,web03,disk,99
1700001397,db01,mem,14
1700001398,cache02,mem,69
1700001399,worker01,disk,32
1700001400,worker02,cpu,71
1700001401,web02,disk,50
1700001402,worker02,disk,49
1700001403,worker03,disk,64
1700001404,db02,disk,19
1700001405,worker01,cpu,98
1700001406,worker02,mem,53
1700001407,db01,mem,88
1700001408,web01,disk,27
1700001409,web02,mem,26
1700001410,web03,disk,69
1700001411,cache01,disk,32
1700001412,cache02,mem,31
1700001413,web02,disk,30
1700001414,db02,cpu,33
1700001415,worker03,cpu,64
1700001416,worker02,disk,99
1700001417,worker03,mem,42
1700001418,db02,disk,89
1700001419,worker03,disk,8
1700001420,web03,disk,7
1700001421,db01,cpu,82
1700001422,web01,cpu,57
1700001423,worker01,cpu,96
1700001424,worker02,disk,19
1700001425,web02,cpu,94
1700001426,worker02,cpu,29
1700001427,web02,mem,8
1700001428,web03,cpu,51
1700001429,worker03,cpu,74
1700001430,web01,mem,29
1700001431,worker03,mem,44
1700001432,db02,mem,19
1700001433,worker03,cpu,58
1700001434,cache02,disk,85
1700001435,worker01,disk,88
1700001436,db02,disk,27
1700001437,cache01,disk,62
1700001438,cache02,mem,65
1700001439,worker01,mem,24
1700001440,web03,mem,55
1700001441,worker03,cpu,42
1700001442,worker02,cpu,85
1700001443,cache01,cpu,88
1700001444,web01,cpu,19
1700001445,web02,disk,94
1700001446,cache02,cpu,97
1700001447,web02,cpu,80
1700001448,cache02,mem,51
1700001449,db01,mem,14
1700001450,db02,mem,1
1700001451,db01,disk,84
1700001452,web01,mem,95
1700001453,db01,disk,30
1700001454,worker02,cpu,13
1700001455,cache01,mem,48
1700001456,web01,disk,87
1700001457,cache01,mem,50
1700001458,db02,disk,13
1700001459,worker03,disk,60
1700001460,worker02,mem,43
1700001461,worker01,cpu,98
1700001462,web03,disk,45
1700001463,db01,disk,72
1700001464,db02,cpu,87
1700001465,db01,cpu,46
1700001466,cache02,cpu,85
1700001467,worker01,cpu,16
1700001468,web01,cpu,91
1700001469,db01,disk,34
1700001470,cache02,disk,9
1700001471,cache01,disk,52
1700001472,web01,cpu,7
1700001473,worker01,mem,54
1700001474,web03,cpu,29
1700001475,web02,cpu,64
1700001476,worker02,cpu,71
1700001477,worker03,cpu,90
1700001478,web01,mem,13
1700001479,cache01,cpu,100
1700001480,web03,mem,43
1700001481,db01,cpu,42
1700001482,cache02,mem,73
1700001483,cache01,disk,28
1700001484,worker02,disk,23
1700001485,worker01,cpu,10
1700001486,web03,mem,93
1700001487,web02,disk,68
1700001488,cache02,cpu,63
1700001489,worker01,cpu,94
1700001490,web03,cpu,45
1700001491,worker03,disk,28
1700001492,web03,cpu,55
1700001493,web02,mem,58
1700001494,web03,cpu,13
1700001495,web02,disk,52
1700001496,web03,disk,11
1700001497,worker01,cpu,26
1700001498,db02,cpu,45
1700001499,web02,mem,20
1700001500,db02,disk,79
1700001501,db01,mem,6
1700001502,db02,mem,85
1700001503,db01,mem,52
1700001504,cache02,disk,11
1700001505,cache01,disk,74
1700001506,cache02,disk,65
1700001507,worker03,mem,56
1700001508,web03,cpu,7
1700001509,db01,disk,42
1700001510,web01,cpu,1
1700001511,cache01,cpu,60
1700001512,web01,mem,19
1700001513,worker01,mem,90
1700001514,web01,cpu,85
1700001515,db01,cpu,76
1700001516,worker02,disk,83
1700001517,cache01,mem,78
1700001518,cache02,disk,49
1700001519,worker01,mem,64
1700001520,db02,mem,15
1700001521,cache01,mem,66
1700001522,web01,cpu,49
1700001523,worker03,mem,100
1700001524,web03,disk,55
1700001525,web02,disk,22
1700001526,web03,mem,77
1700001527,db01,cpu,72
1700001528,worker02,disk,87
1700001529,worker01,cpu,22
1700001530,web03,cpu,37
1700001531,web02,disk,100
1700001532,db02,cpu,51
1700001533,web02,cpu,6
1700001534,worker02,mem,45
1700001535,cache01,cpu,4
1700001536,web03,cpu,15
1700001537,cache01,cpu,22
1700001538,web01,cpu,25
1700001539,worker03,disk,92
1700001540,cache02,cpu,43
1700001541,worker03,mem,50
1700001542,web01,mem,37
1700001543,web02,disk,96
1700001544,cache02,mem,87
1700001545,worker01,mem,90
1700001546,worker02,cpu,5
1700001547,web02,mem,40
1700001548,web03,disk,51
1700001549,db01,mem,34
1700001550,db02,disk,37
1700001551,db01,mem,88
1700001552,web03,cpu,23
1700001553,cache01,mem,70
1700001554,db02,disk,29
1700001555,web02,cpu,84
1700001556,web01,disk,51
1700001557,worker01,mem,34
1700001558,cache02,cpu,37
1700001559,web02,disk,16
1700001560,web03,mem,87
1700001561,web02,disk,22
1700001562,web03,mem,65
1700001563,db01,disk,80
1700001564,web01,mem,59
1700001565,cache01,cpu,98
1700001566,cache02,cpu,49
1700001567,web02,mem,84
1700001568,cache02,disk,87
1700001569,worker01,mem,82
1700001570,db02,cpu,77
1700001571,worker03,mem,20
1700001572,web01,cpu,35
1700001573,web02,mem,10
1700001574,worker02,cpu,45
1700001575,worker01,cpu,40
1700001576,db02,disk,23
1700001577,db01,cpu,86
1700001578,web03,cpu,21
1700001579,worker01,mem,8
1700001580,db02,disk,55
1700001581,worker03,disk,58
1700001582,cache02,cpu,69
1700001583,db01,mem,92
1700001584,db02,disk,87
1700001585,worker03,disk,66
1700001586,worker02,disk,13
1700001587,cache01,mem,68
1700001588,web01,cpu,47
1700001589,worker01,mem,82
1700001590,worker02,disk,1
1700001591,worker03,mem,68
1700001592,cache02,cpu,43
1700001593,db01,disk,22
1700001594,web01,disk,61
1700001595,worker03,mem,56
1700001596,web03,mem,47
1700001597,cache01,disk,82
1700001598,web01,disk,9
1700001599,web02,cpu,20
1700001600,cache02,cpu,7
1700001601,web02,disk,94
1700001602,cache02,mem,69
1700001603,worker03,disk,8
1700001604,cache02,mem,31
1700001605,worker03,mem,50
1700001606,db02,mem,13
1700001607,worker01,cpu,76
1700001608,web03,mem,19
1700001609,db01,cpu,78
1700001610,web01,cpu,61
1700001611,worker01,cpu,32
1700001612,web03,mem,59
1700001613,worker03,mem,18
1700001614,web01,cpu,9
1700001615,cache01,mem,24
1700001616,web01,disk,23
1700001617,cache01,disk,30
1700001618,web01,disk,17
1700001619,worker03,cpu,56
1700001620,web01,disk,87
1700001621,worker03,mem,86
1700001622,web01,cpu,77
1700001623,web02,cpu,4
1700001624,cache02,disk,55
1700001625,db01,disk,30
1700001626,web03,cpu,89
1700001627,worker01,disk,48
1700001628,db02,disk,3
1700001629,worker03,disk,42
1700001630,db02,mem,93
1700001631,web02,disk,84
1700001632,cache02,cpu,75
1700001633,worker03,mem,66
1700001634,db02,disk,77
1700001635,web02,cpu,52
1700001636,db02,cpu,23
1700001637,worker01,mem,30
1700001638,web01,disk,25
1700001639,db01,cpu,32
1700001640,web03,disk,39
1700001641,worker03,mem,78
1700001642,worker02,mem,73
1700001643,web02,disk,100
1700001644,worker02,disk,71
1700001645,db01,cpu,18
1700001646,web01,mem,29
1700001647,worker01,cpu,84
1700001648,web03,disk,63
1700001649,worker03,disk,98
1700001650,web01,cpu,77
1700001651,worker03,cpu,32
1700001652,cache02,mem,11
1700001653,cache01,cpu,2
1700001654,worker02,disk,33
1700001655,db01,cpu,8
1700001656,db02,disk,47
1700001657,cache01,cpu,66
1700001658,worker02,cpu,41
1700001659,web02,disk,100
1700001660,web03,cpu,55
1700001661,web02,disk,50
1700001662,db02,cpu,77
1700001663,db01,cpu,100
1700001664,db02,cpu,59
1700001665,worker01,disk,62
1700001666,web01,disk,57
1700001667,worker01,disk,20
1700001668,worker02,cpu,95
1700001669,web02,cpu,50
1700001670,worker02,cpu,25
1700001671,web02,cpu,88
1700001672,web01,cpu,7
1700001673,web02,disk,14
1700001674,worker02,cpu,89
1700001675,worker01,cpu,12
1700001676,web03,mem,91
1700001677,cache01,mem,98
1700001678,web01,disk,53
1700001679,worker03,cpu,20
1700001680,cache02,disk,59
1700001681,db01,mem,14
1700001682,web03,cpu,69
1700001683,worker01,cpu,100
1700001684,web01,cpu,95
1700001685,web02,cpu,22
1700001686,worker02,cpu,37
1700001687,worker03,cpu,56
1700001688,worker02,cpu,99
1700001689,worker03,disk,58
1700001690,worker02,disk,37
1700001691,web02,cpu,28
1700001692,cache02,cpu,75
1700001693,cache01,cpu,66
1700001694,cache02,cpu,33
1700001695,web02,cpu,88
1700001696,web03,cpu,43
1700001697,worker03,cpu,58
1700001698,cache02,mem,93
1700001699,worker03,cpu,4
1700001700,db02,cpu,71
1700001701,db01,mem,50
1700001702,worker02,disk,61
1700001703,worker03,cpu,20
1700001704,worker02,mem,19
1700001705,cache01,cpu,70
1700001706,web01,cpu,25
1700001707,worker01,mem,100
1700001708,worker02,mem,11
1700001709,worker01,cpu,82
1700001710,worker02,cpu,9
1700001711,web02,disk,28
1700001712,worker02,cpu,79
1700001713,worker01,cpu,34
1700001714,db02,cpu,89
1700001715,cache01,disk,88
1700001716,cache02,mem,63
1700001717,worker01,disk,26
1700001718,db02,disk,13
1700001719,cache01,mem,76
1700001720,worker02,mem,19
1700001721,worker01,mem,98
1700001722,cache02,disk,81
1700001723,cache01,mem,24
1700001724,web01,disk,27
1700001725,worker01,mem,82
1700001726,db02,cpu,45
1700001727,cache01,disk,20
1700001728,cache02,mem,27
1700001729,worker03,disk,42
1700001730,worker02,cpu,1
1700001731,web02,mem,16
1700001732,cache02,mem,67
1700001733,cache01,cpu,46
1700001734,db02,mem,33
1700001735,cache01,mem,4
1700001736,web01,disk,35
1700001737,worker03,disk,90
1700001738,web03,mem,21
1700001739,db01,cpu,64
1700001740,web03,disk,67
1700001741,web02,cpu,34
1700001742,web03,disk,33
1700001743,cache01,disk,48
1700001744,db02,cpu,55
1700001745,worker01,mem,26
1700001746,web01,mem,69
1700001747,db01,disk,96
1700001748,db02,disk,27
1700001749,worker01,cpu,26
1700001750,web03,mem,41
1700001751,web02,disk,92
1700001752,web03,mem,27
1700001753,web02,cpu,86
1700001754,cache02,cpu,53
1700001755,db01,mem,48
1700001756,web01,mem,63
1700001757,cache01,mem,78
1700001758,worker02,cpu,1
1700001759,worker01,disk,64
1700001760,web03,cpu,83
1700001761,web02,disk,10
1700001762,web03,mem,29
1700001763,worker01,mem,48
1700001764,web01,mem,47
1700001765,db01,disk,46
1700001766,web03,disk,49
1700001767,db01,cpu,64
1700001768,web03,disk,39
1700001769,worker03,cpu,34
1700001770,cache02,mem,45
1700001771,worker01,disk,32
1700001772,worker02,disk,83
1700001773,web02,disk,50
1700001774,web03,mem,65
1700001775,db01,cpu,76
1700001776,cache02,disk,95
1700001777,web02,disk,70
1700001778,db02,cpu,69
1700001779,db01,cpu,100
1700001780,web03,cpu,95
1700001781,cache01,cpu,74
1700001782,web03,disk,5
1700001783,worker01,mem,24
1700001784,cache02,disk,59
1700001785,worker01,disk,86
1700001786,web01,disk,65
1700001787,db01,cpu,40
1700001788,web03,mem,35
1700001789,web02,disk,70
1700001790,db02,cpu,41
1700001791,worker03,mem,84
1700001792,db02,disk,43
1700001793,worker03,cpu,74
1700001794,web03,cpu,97
1700001795,db01,mem,60
1700001796,web03,mem,59
1700001797,worker03,mem,46
1700001798,worker02,mem,69
1700001799,worker01,cpu,24
1700001800,web03,cpu,23
1700001801,db01,mem,18
1700001802,worker02,cpu,1
1700001803,web02,mem,48
1700001804,web01,mem,79
1700001805,web02,disk,14
1700001806,web03,mem,97
1700001807,worker03,cpu,52
1700001808,worker02,cpu,63
1700001809,cache01,cpu,54
1700001810,web01,disk,29
1700001811,worker03,mem,100
1700001812,db02,disk,11
1700001813,db01,cpu,6
1700001814,cache02,cpu,45
1700001815,worker03,disk,48
1700001816,web03,disk,71
1700001817,worker03,cpu,70
1700001818,cache02,cpu,9
1700001819,worker03,mem,60
1700001820,web03,disk,79
1700001821,web02,disk,58
1700001822,worker02,disk,61
1700001823,worker01,mem,96
1700001824,db02,cpu,63
1700001825,worker01,disk,50
1700001826,cache02,disk,13
1700001827,worker01,disk,88
1700001828,db02,cpu,51
1700001829,worker03,mem,74
1700001830,db02,cpu,9
1700001831,cache01,mem,52
1700001832,worker02,disk,51
1700001833,worker01,disk,22
1700001834,web03,mem,69
1700001835,web02,disk,88
1700001836,web03,cpu,15
1700001837,db01,cpu,94
1700001838,worker02,cpu,77
1700001839,cache01,mem,64
1700001840,cache02,mem,47
1700001841,db01,mem,30
1700001842,cache02,cpu,69
1700001843,worker01,mem,16
1700001844,web01,disk,19
1700001845,web02,mem,42
1700001846,cache02,disk,53
1700001847,worker03,mem,84
1700001848,db02,mem,83
1700001849,web02,disk,74
1700001850,db02,cpu,1
1700001851,web02,mem,40
1700001852,web01,disk,79
1700001853,db01,cpu,30
1700001854,web01,cpu,13
1700001855,worker03,cpu,16
1700001856,worker02,cpu,11
1700001857,web02,disk,74
1700001858,web01,mem,9
1700001859,cache01,disk,88
1700001860,web01,disk,55
1700001861,cache01,cpu,46
1700001862,web03,disk,41
1700001863,worker01,cpu,20
1700001864,worker02,mem,7
1700001865,worker03,disk,34
1700001866,cache02,mem,9
1700001867,web02,cpu,96
1700001868,web01,disk,95
1700001869,worker01,cpu,98
1700001870,web01,cpu,61
1700001871,worker03,cpu,52
1700001872,db02,disk,3
1700001873,cache01,cpu,58
1700001874,web03,disk,85
1700001875,db01,mem,44
1700001876,db02,cpu,51
1700001877,worker03,disk,94
1700001878,worker02,mem,25
1700001879,worker03,cpu,48
1700001880,web01,cpu,87
1700001881,db01,disk,94
1700001882,web03,cpu,45
1700001883,cache01,disk,40
1700001884,worker02,disk,11
1700001885,web02,disk,58
1700001886,web01,disk,1
1700001887,web02,disk,52
1700001888,worker02,mem,75
1700001889,cache01,disk,34
1700001890,cache02,mem,1
1700001891,cache01,disk,44
1700001892,worker02,mem,3
1700001893,db01,disk,10
1700001894,db02,disk,41
1700001895,worker03,cpu,44
1700001896,worker02,disk,83
1700001897,web02,disk,58
1700001898,db02,disk,61
1700001899,worker03,cpu,92
1700001900,cache02,mem,15
1700001901,db01,disk,66
1700001902,web03,disk,53
1700001903,db01,mem,100
1700001904,web03,disk,47
1700001905,db01,mem,62
1700001906,web03,cpu,9
1700001907,worker03,mem,52
1700001908,web03,mem,79
1700001909,db01,disk,2
1700001910,web03,mem,17
1700001911,web02,cpu,8
1700001912,worker02,disk,39
1700001913,worker01,cpu,34
1700001914,cache02,cpu,21
1700001915,db01,mem,40
1700001916,cache02,disk,39
1700001917,worker03,disk,54
1700001918,db02,cpu,85
1700001919,worker03,disk,16
1700001920,worker02,disk,59
1700001921,web02,disk,34
1700001922,web01,mem,29
1700001923,worker03,cpu,12
1700001924,db02,mem,15
1700001925,db01,mem,54
1700001926,web01,mem,85
1700001927,worker03,disk,40
1700001928,cache02,disk,99
1700001929,db01,cpu,54
1700001930,db02,disk,45
1700001931,worker03,disk,68
1700001932,db02,cpu,11
1700001933,web02,cpu,74
1700001934,web03,disk,17
1700001935,worker03,disk,92
1700001936,cache02,cpu,23
1700001937,cache01,cpu,22
1700001938,worker02,mem,97
1700001939,worker03,cpu,84
1700001940,web01,cpu,23
1700001941,web02,cpu,50
1700001942,cache02,cpu,85
1700001943,web02,cpu,28
1700001944,cache02,cpu,63
1700001945,web02,cpu,62
1700001946,web03,cpu,85
1700001947,web02,disk,92
1700001948,worker02,cpu,71
1700001949,worker03,cpu,62
1700001950,db02,disk,29
1700001951,worker01,cpu,68
1700001952,web01,mem,35
1700001953,worker03,cpu,90
1700001954,db02,cpu,69
1700001955,db01,disk,20
1700001956,worker02,cpu,3
1700001957,cache01,mem,54
1700001958,cache02,cpu,13
1700001959,db01,mem,24
1700001960,cache02,cpu,87
1700001961,worker01,disk,94
1700001962,db02,mem,61
1700001963,db01,mem,40
1700001964,cache02,disk,15
1700001965,web02,disk,86
1700001966,web01,disk,69
1700001967,worker03,disk,64
1700001968,worker02,cpu,83
1700001969,worker03,cpu,86
1700001970,web01,cpu,37
1700001971,cache01,cpu,52
1700001972,cache02,disk,91
1700001973,worker01,disk,50
1700001974,web03,cpu,89
1700001975,worker03,disk,24
1700001976,cache02,cpu,47
1700001977,web02,cpu,58
1700001978,db02,disk,29
1700001979,db01,cpu,28
1700001980,worker02,disk,59
1700001981,worker03,disk,14
1700001982,web03,mem,5
1700001983,web02,cpu,64
1700001984,worker02,cpu,43
1700001985,web02,disk,22
1700001986,worker02,mem,73
1700001987,db01,disk,20
1700001988,cache02,mem,71
1700001989,web02,cpu,66
1700001990,db02,mem,9
1700001991,worker01,cpu,8
1700001992,worker02,cpu,43
1700001993,db01,disk,14
1700001994,web03,cpu,85
1700001995,worker01,disk,48
1700001996,cache02,cpu,95
1700001997,db01,disk,2
1700001998,cache02,disk,33
1700001999,worker01,disk,44
1700002000,worker02,cpu,99
1700002001,web02,disk,6
1700002002,db02,disk,97
1700002003,worker03,mem,48
1700002004,web01,mem,83
1700002005,web02,cpu,6
1700002006,worker02,mem,49
1700002007,db01,mem,8
1700002008,cache02,cpu,51
1700002009,cache01,disk,58
1700002010,db02,cpu,21
1700002011,web02,mem,96
1700002012,web03,disk,47
1700002013,web02,mem,74
1700002014,cache02,cpu,85
1700002015,web02,disk,8
1700002016,web03,mem,39
1700002017,web02,cpu,18
1700002018,db02,cpu,25
1700002019,worker01,cpu,88
1700002020,worker02,mem,19
1700002021,db01,disk,34
